trialNo,target,condition1,condition2,mRating_likely,mRating_moral,mRating_rational,poss_resp_sp,poss_RT_sp,poss_resp_rf,poss_RT_rf,could_resp_sp,could_RT_sp,could_resp_rf,could_RT_rf,may_resp_sp,may_RT_sp,may_resp_rf,may_RT_rf,might_resp_sp,might_RT_sp,might_resp_rf,might_RT_rf,ought_resp_sp,ought_RT_sp,ought_resp_rf,ought_RT_rf,should_resp_sp,should_RT_sp,should_resp_rf,should_RT_rf
97,run home to get her homework,possible,5,2.782608695652174,1.5,2.5,0.8611111111111112,1049.587962962963,0.803921568627451,2302.6470588235293,0.8823529411764706,1075.8308823529412,0.7741935483870968,2498.7580645161293,0.8470588235294118,1130.6352941176472,0.6923076923076923,2946.2820512820513,0.8395061728395061,1058.283950617284,0.813953488372093,2026.6976744186047,0.7591240875912408,1091.912408759124,0.6923076923076923,2607.5538461538463,0.8294573643410853,1071.5116279069769,0.6274509803921569,2789.0588235294117
98,bring in her homework tomorrow,possible,5,1.826086956521739,1.3888888888888888,1.9,0.9400921658986175,1035.9447004608294,0.9574468085106383,2277.276595744681,0.8897058823529411,993.1617647058823,0.9436619718309859,2503.605633802817,0.8795180722891566,1040.8192771084337,0.9,2366.6666666666665,0.9620253164556962,1035.7088607594937,0.9714285714285714,2249.6,0.8714285714285714,1068.3214285714287,0.8727272727272727,2065.5636363636363,0.9,1026.5692307692307,0.9803921568627451,2547.0196078431372
99,ask for an extra-credit assignment,possible,5,2.5652173913043477,1.1111111111111112,1.9,0.8976744186046511,1073.6372093023256,0.9134615384615384,2173.5,0.8872180451127819,1060.5563909774437,0.9027777777777778,2904.222222222222,0.8953488372093024,1058.3837209302326,0.8333333333333334,2522.133333333333,0.8481012658227848,1051.5569620253164,0.8823529411764706,2278.8627450980393,0.7575757575757576,1092.8333333333333,0.765625,2426.046875,0.751937984496124,1053.7441860465117,0.8208955223880597,2280.402985074627
100,ask her mom what she should do,possible,5,2.391304347826087,1.0555555555555556,1.9,0.9360730593607306,1064.593607305936,0.8666666666666667,2506.0476190476193,0.8828125,1029.6015625,0.881578947368421,2396.4473684210525,0.8214285714285714,1063.702380952381,0.7837837837837838,2003.054054054054,0.8571428571428571,1006.1785714285714,0.6590909090909091,2603.818181818182,0.7910447761194029,1061.402985074627,0.7910447761194029,2413.3880597014927,0.8346456692913385,1042.5905511811025,0.639344262295082,2647.7704918032787
101,explain what happened to her teacher,possible,5,1.434782608695652,1.0555555555555556,1.25,0.9315068493150684,986.9269406392694,0.953125,2370.09375,0.9694656488549618,988.0076335877862,0.9555555555555556,2636.6222222222223,0.8863636363636364,1006.2159090909091,1.0,2360.5384615384614,0.9285714285714286,963.047619047619,0.9166666666666666,2964.5833333333335,0.8873239436619719,996.4225352112676,0.8648648648648649,2141.3783783783783,0.921875,993.515625,1.0,3426.542857142857
102,quickly redo the homework assignment,possible,5,2.5652173913043477,1.3333333333333333,2.35,0.8779342723004695,1083.6760563380283,0.851063829787234,2339.340425531915,0.9015151515151515,1111.0,0.8656716417910447,2196.89552238806,0.8024691358024691,1076.9753086419753,0.9393939393939394,2505.3939393939395,0.8192771084337349,1093.7831325301204,0.8421052631578947,2332.315789473684,0.841726618705036,1086.9424460431655,0.6666666666666666,2439.6521739130435,0.832,1103.776,0.7611940298507462,2423.089552238806
103,ask her mom to bring the homework,possible,5,2.0,1.0,1.45,0.9671361502347418,1017.0422535211268,0.9710144927536232,2044.0579710144928,0.9343065693430657,1015.8394160583941,0.9545454545454546,2219.340909090909,0.9047619047619048,1015.6071428571429,0.9090909090909091,2567.7727272727275,0.9518072289156626,984.4939759036145,0.9655172413793104,2154.7241379310344,0.8802816901408451,1002.9788732394367,0.8888888888888888,2074.1944444444443,0.8914728682170543,988.1162790697674,0.9142857142857143,2726.2571428571428
104,have her parents call the teacher,possible,5,2.9130434782608696,1.6666666666666667,2.2,0.941747572815534,1088.2524271844661,0.9217391304347826,2217.1478260869567,0.9590163934426229,1090.5655737704917,0.8783783783783784,2289.3783783783783,0.8658536585365854,1114.1341463414635,0.8604651162790697,2703.6511627906975,0.9146341463414634,1083.780487804878,0.8653846153846154,2425.519230769231,0.8015267175572519,1128.7404580152672,0.7605633802816901,2461.3802816901407,0.824,1096.752,0.75,2257.1911764705883
105,have her homework teleported,impossible,5,5.043478260869565,5.055555555555555,5.1,0.16981132075471697,1104.7641509433963,0.04285714285714286,2039.7714285714285,0.16176470588235295,1114.264705882353,0.017543859649122806,1937.8245614035088,0.14814814814814814,1097.148148148148,0.0,1884.4761904761904,0.0759493670886076,1100.7974683544303,0.03333333333333333,2049.3,0.1888111888111888,1110.2377622377621,0.17073170731707318,1974.2926829268292,0.112,1072.952,0.08888888888888889,2496.266666666667
106,remind herself yesterday evening,impossible,5,4.391304347826087,3.6666666666666665,4.45,0.48066298342541436,1201.3591160220994,0.15544041450777202,2577.39378238342,0.37142857142857144,1218.6857142857143,0.140625,2699.90625,0.3380281690140845,1151.8028169014085,0.20967741935483872,2742.2258064516127,0.3055555555555556,1210.125,0.16216216216216217,3650.5135135135133,0.41025641025641024,1166.162393162393,0.24468085106382978,2707.553191489362,0.3474576271186441,1180.3728813559321,0.18627450980392157,2489.8137254901962
107,turn in several socks instead,impossible,5,5.0,4.333333333333333,4.9,0.12376237623762376,1143.0742574257426,0.20634920634920634,2504.0793650793653,0.0916030534351145,1123.557251908397,0.13043478260869565,2353.0289855072465,0.15384615384615385,1105.7692307692307,0.1282051282051282,2356.7179487179487,0.13580246913580246,1080.9753086419753,0.0,2353.714285714286,0.11940298507462686,1070.9701492537313,0.10256410256410256,2112.7948717948716,0.032,1047.68,0.06521739130434782,2223.4347826086955
108,erase the teacher's memory,impossible,5,5.043478260869565,5.444444444444445,5.0,0.07692307692307693,1039.633484162896,0.017543859649122806,1937.0526315789473,0.051470588235294115,1041.5588235294117,0.02857142857142857,2197.7714285714287,0.09090909090909091,1016.7840909090909,0.0,1829.6923076923076,0.05952380952380952,1001.7380952380952,0.0625,1980.8125,0.11805555555555555,1012.4791666666666,0.1724137931034483,2083.137931034483,0.06201550387596899,973.1860465116279,0.041666666666666664,2024.2916666666667
109,quickly copy someone's homework,immoral,5,3.1739130434782608,4.277777777777778,3.7,0.8082191780821918,1082.123287671233,0.7777777777777778,2842.4166666666665,0.7619047619047619,1094.2380952380952,0.75,2676.55,0.696969696969697,1048.060606060606,0.5333333333333333,2439.9333333333334,0.6538461538461539,1140.9615384615386,0.6923076923076923,2426.4615384615386,0.23809523809523808,1063.0,0.38461538461538464,1989.6153846153845,0.21739130434782608,1074.7391304347825,0.23809523809523808,2191.809523809524
110,put her name on a friend's homework,immoral,5,4.260869565217392,4.777777777777778,4.2,0.671875,1164.21875,0.7878787878787878,2263.9848484848485,0.6666666666666666,1094.6666666666667,0.625,2533.0,0.41379310344827586,1060.3103448275863,0.4117647058823529,2945.0588235294117,0.5,1089.0,0.125,2277.6875,0.11904761904761904,1100.9761904761904,0.125,2740.1875,0.1875,1116.0625,0.16666666666666666,3266.9583333333335
111,forge an excuse note,immoral,5,3.652173913043478,4.111111111111111,3.45,0.734375,1138.015625,0.8771929824561403,2156.561403508772,0.6486486486486487,1174.8648648648648,0.9629629629629629,2779.296296296296,0.5161290322580645,1109.5806451612902,0.5217391304347826,2441.8260869565215,0.48148148148148145,1192.4444444444443,0.4375,2542.25,0.1951219512195122,1109.658536585366,0.25,2103.4375,0.2608695652173913,1122.4347826086957,0.12903225806451613,2461.1612903225805
112,lie about being sick to go home,immoral,5,3.217391304347826,4.166666666666667,3.05,0.6923076923076923,1135.1538461538462,0.8181818181818182,2477.163636363636,0.6666666666666666,1168.6153846153845,0.9,2597.8,0.47058823529411764,1123.6176470588234,0.6666666666666666,2604.5555555555557,0.34782608695652173,1068.0,0.5882352941176471,6524.411764705882,0.21951219512195122,1053.8048780487804,0.2777777777777778,3315.1666666666665,0.16666666666666666,1027.6458333333333,0.23529411764705882,2367.3529411764707
113,discover her teacher is absent,improbable,5,4.130434782608695,1.2222222222222223,3.1,0.5625,1175.609375,0.8444444444444444,2166.222222222222,0.4444444444444444,1102.361111111111,0.825,2419.625,0.3125,1147.1875,0.6363636363636364,1982.7272727272727,0.47368421052631576,1125.9473684210527,0.6153846153846154,2469.653846153846,0.2553191489361702,1166.9787234042553,0.2857142857142857,2477.809523809524,0.12903225806451613,1098.516129032258,0.2,2756.7714285714287
114,learn school is canceled today,improbable,5,4.434782608695652,1.6111111111111112,3.6,0.5409836065573771,1199.1967213114754,0.6981132075471698,2653.754716981132,0.41025641025641024,1140.2820512820513,0.6388888888888888,2857.3611111111113,0.4,1126.8666666666666,0.4666666666666667,2165.4,0.5,1147.909090909091,0.375,2747.25,0.23404255319148937,1164.063829787234,0.3181818181818182,2445.4545454545455,0.1875,1087.15625,0.08695652173913043,2285.0434782608695
115,remember she has an extra copy,improbable,5,4.304347826086956,1.1111111111111112,2.65,0.7777777777777778,1151.984126984127,0.75,2418.1153846153848,0.7714285714285715,1135.3142857142857,0.8333333333333334,2514.222222222222,0.6,1095.2666666666667,0.7,2689.65,0.6363636363636364,1088.5,0.6538461538461539,2503.153846153846,0.6744186046511628,1157.4651162790697,0.5833333333333334,2618.6666666666665,0.6666666666666666,1061.4444444444443,0.6296296296296297,2777.5185185185187
116,be given an A by mistake,improbable,5,4.6521739130434785,2.888888888888889,4.05,0.5806451612903226,1207.2096774193549,0.7454545454545455,2660.9636363636364,0.45714285714285713,1148.942857142857,0.4782608695652174,2421.7608695652175,0.4666666666666667,1072.1333333333334,0.38095238095238093,2169.2380952380954,0.21739130434782608,1150.304347826087,0.38095238095238093,2603.9523809523807,0.20833333333333334,1117.9166666666667,0.16666666666666666,2162.1666666666665,0.20588235294117646,1130.1176470588234,0.07407407407407407,2197.5555555555557
117,ask her mom to FedEx the homework,irrational,5,4.826086956521739,2.8333333333333335,4.4,0.37333333333333335,1178.64,0.40425531914893614,2222.936170212766,0.3137254901960784,1179.3921568627452,0.38235294117647056,2565.5882352941176,0.1875,1168.375,0.21428571428571427,2483.714285714286,0.15625,1095.46875,0.09090909090909091,3285.181818181818,0.28888888888888886,1070.5555555555557,0.2,2020.0666666666666,0.19047619047619047,1119.5238095238096,0.1875,2262.5625
118,look under the lunchroom tables,irrational,5,4.173913043478261,3.2222222222222223,4.45,0.4166666666666667,1158.3194444444443,0.6170212765957447,2446.8936170212764,0.2653061224489796,1131.5510204081634,0.39285714285714285,3023.0714285714284,0.28125,1060.84375,0.2,2270.2,0.13793103448275862,1082.2068965517242,0.08333333333333333,2568.4166666666665,0.0851063829787234,1064.0212765957447,0.125,2702.0,0.13333333333333333,1084.7333333333333,0.0,2409.9411764705883
119,turn in a completely blank page,irrational,5,4.6521739130434785,3.9444444444444446,4.6,0.3384615384615385,1151.3384615384616,0.6170212765957447,2423.446808510638,0.37254901960784315,1111.6470588235295,0.5555555555555556,3072.259259259259,0.18181818181818182,1136.6969696969697,0.06666666666666667,3109.266666666667,0.3225806451612903,1130.967741935484,0.15384615384615385,2095.153846153846,0.08888888888888889,1044.5111111111112,0.0,1841.5,0.044444444444444446,1075.8222222222223,0.14285714285714285,2966.4285714285716
120,turn in last week's homework again,irrational,5,4.478260869565218,4.055555555555555,4.6,0.463768115942029,1189.5507246376812,0.48333333333333334,2254.383333333333,0.3469387755102041,1176.8979591836735,0.34285714285714286,2687.542857142857,0.375,1140.75,0.35,2367.35,0.26666666666666666,1158.9,0.17647058823529413,2201.705882352941,0.3333333333333333,1051.6444444444444,0.15789473684210525,2221.7368421052633,0.1951219512195122,1125.3658536585365,0.09523809523809523,2236.3333333333335
121,stay put and wait for help,possible,6,2.4782608695652173,1.1111111111111112,2.0,0.9406392694063926,1039.876712328767,0.9294117647058824,2161.6,0.9117647058823529,1065.889705882353,0.96875,2200.78125,0.8235294117647058,1053.9411764705883,0.9393939393939394,2269.3333333333335,0.9375,1053.625,0.9347826086956522,2333.3695652173915,0.8854961832061069,1074.3053435114505,0.765625,2387.328125,0.84,1093.808,0.7391304347826086,2678.391304347826
122,follow a river out of the wilderness,possible,6,2.5652173913043477,1.2222222222222223,1.95,0.8866995073891626,1107.231527093596,0.9333333333333333,2418.1481481481483,0.8769230769230769,1136.576923076923,0.8651685393258427,2492.8651685393256,0.9024390243902439,1093.341463414634,0.9591836734693877,2439.3673469387754,0.8552631578947368,1068.092105263158,0.9074074074074074,2783.1666666666665,0.7984496124031008,1156.2868217054263,0.6896551724137931,2757.448275862069,0.8442622950819673,1135.22131147541,0.8125,2765.8375
123,alert rescuers with emergency flares,possible,6,1.9565217391304348,1.3333333333333333,1.5,0.946078431372549,1135.186274509804,0.9354838709677419,2221.5241935483873,0.9212598425196851,1126.4566929133857,0.974025974025974,2250.2337662337663,0.8888888888888888,1101.5802469135801,0.9444444444444444,2026.7222222222222,0.9594594594594594,1079.7702702702702,0.9607843137254902,2095.2156862745096,0.8676470588235294,1152.889705882353,0.8985507246376812,2040.2463768115942,0.9416666666666667,1120.6,0.9565217391304348,2015.9130434782608
124,find a river for fresh water and fish,possible,6,2.217391304347826,1.2222222222222223,1.5,0.9384615384615385,1096.7128205128206,0.9652777777777778,2305.8263888888887,0.9296875,1090.421875,0.975,2514.225,0.8607594936708861,1091.4810126582279,1.0,2449.3571428571427,0.9102564102564102,1076.9102564102564,0.9482758620689655,2604.189655172414,0.875,1110.0703125,0.9210526315789473,3019.5,0.9130434782608695,1131.7043478260869,0.9651162790697675,3380.6279069767443
125,get more food by hunting and fishing,possible,6,2.260869565217391,1.2777777777777777,1.4,0.9234449760765551,1103.6459330143541,0.9622641509433962,2346.330188679245,0.959349593495935,1098.8699186991869,0.9661016949152542,2227.0338983050847,0.9024390243902439,1109.5243902439024,0.9705882352941176,2229.264705882353,0.9024390243902439,1098.841463414634,0.875,2118.7083333333335,0.8955223880597015,1102.5671641791046,0.9206349206349206,2991.0,0.8688524590163934,1113.3360655737704,0.927536231884058,2825.782608695652
126,build a large fire to alert rescuers,possible,6,2.391304347826087,1.3888888888888888,1.6,0.9402985074626866,1135.3681592039802,0.9384615384615385,2364.0846153846155,0.8863636363636364,1118.628787878788,0.9875,2233.975,0.8414634146341463,1108.7926829268292,0.95,2168.575,0.935064935064935,1103.6753246753246,0.9629629629629629,2209.6481481481483,0.8549618320610687,1091.3129770992366,0.76,2402.7733333333335,0.8487394957983193,1123.7394957983192,0.9206349206349206,2616.4761904761904
127,create a shelter to stay warm,possible,6,1.826086956521739,1.2222222222222223,1.55,0.9441860465116279,1027.6511627906978,0.9571428571428572,2104.8285714285716,0.9361702127659575,1014.9645390070922,0.9818181818181818,2202.418181818182,0.9310344827586207,1052.2413793103449,1.0,2109.5,0.9620253164556962,968.5316455696203,0.9583333333333334,2102.75,0.9037037037037037,988.0222222222222,0.8947368421052632,2276.842105263158,0.9552238805970149,1009.776119402985,1.0,1992.4324324324325
128,be found by the rescue crew,possible,6,2.4347826086956523,1.3888888888888888,1.6,0.9036697247706422,989.6788990825688,0.9506172839506173,2215.3703703703704,0.9264705882352942,990.5220588235294,0.918918918918919,2103.3513513513512,0.9090909090909091,1014.2954545454545,0.9310344827586207,2016.5862068965516,0.9634146341463414,1006.2926829268292,0.9655172413793104,2212.2758620689656,0.9069767441860465,1052.906976744186,0.9019607843137255,2552.8039215686276,0.9327731092436975,1072.142857142857,0.9818181818181818,2293.890909090909
129,use his mind to keep everyone warm,impossible,6,4.956521739130435,4.611111111111111,4.7,0.31840796019900497,1166.6666666666667,0.06756756756756757,2296.189189189189,0.2857142857142857,1203.4117647058824,0.07777777777777778,2885.8777777777777,0.2289156626506024,1126.301204819277,0.038461538461538464,2123.923076923077,0.38666666666666666,1185.1733333333334,0.09230769230769231,2443.630769230769,0.4032258064516129,1147.516129032258,0.1095890410958904,2657.027397260274,0.26785714285714285,1164.9285714285713,0.12048192771084337,2453.9638554216867
130,make new jackets from pine trees,impossible,6,4.478260869565218,2.5,4.65,0.2832369942196532,1202.7687861271677,0.15656565656565657,2942.0555555555557,0.32142857142857145,1238.4017857142858,0.20512820512820512,2905.4017094017095,0.25,1195.578125,0.136986301369863,2488.931506849315,0.19718309859154928,1210.281690140845,0.1527777777777778,2517.347222222222,0.30833333333333335,1220.0333333333333,0.20454545454545456,2600.4772727272725,0.26666666666666666,1200.2285714285715,0.14814814814814814,2662.1944444444443
131,alert airplanes overhead  by yelling,impossible,6,4.173913043478261,2.0,4.4,0.6084656084656085,1178.047619047619,0.3016759776536313,2520.782122905028,0.5882352941176471,1161.3025210084033,0.24528301886792453,2812.509433962264,0.5138888888888888,1144.1944444444443,0.3220338983050847,2359.0508474576272,0.6533333333333333,1168.56,0.3333333333333333,2613.063492063492,0.5691056910569106,1164.878048780488,0.2840909090909091,2407.159090909091,0.6611570247933884,1158.5454545454545,0.26595744680851063,2333.308510638298
132,grind up rocks for food and water,impossible,6,5.043478260869565,4.222222222222222,4.8,0.24242424242424243,1157.9292929292928,0.12195121951219512,2624.743902439024,0.24786324786324787,1147.1025641025642,0.02830188679245283,2341.4622641509436,0.1643835616438356,1137.2739726027398,0.09836065573770492,2300.1475409836066,0.28205128205128205,1139.0,0.06557377049180328,2593.4918032786886,0.1885245901639344,1156.467213114754,0.1282051282051282,2282.858974358974,0.19008264462809918,1162.9338842975208,0.044444444444444446,2353.722222222222
133,secretly take his friends' food,immoral,6,3.8260869565217392,4.666666666666667,3.8,0.7432432432432432,1162.162162162162,0.7894736842105263,2019.5263157894738,0.5925925925925926,1160.9814814814815,0.7333333333333333,2328.7,0.5666666666666667,1120.9666666666667,0.7,2092.0,0.45161290322580644,1098.5806451612902,0.3684210526315789,2170.2631578947367,0.16666666666666666,1046.9285714285713,0.1111111111111111,2180.6666666666665,0.15555555555555556,1064.9777777777779,0.14285714285714285,2111.0
134,leave the weakest people behind,immoral,6,4.391304347826087,4.0,3.6,0.6756756756756757,1194.581081081081,0.8837209302325582,2272.3023255813955,0.5192307692307693,1192.6538461538462,0.78125,2355.375,0.5454545454545454,1118.0,0.5714285714285714,2335.5714285714284,0.22580645161290322,1122.516129032258,0.4444444444444444,2177.6666666666665,0.11363636363636363,1120.6136363636363,0.05555555555555555,2662.6666666666665,0.023809523809523808,1129.8333333333333,0.2,2203.8
135,rob other hikers they meet,immoral,6,4.782608695652174,4.722222222222222,4.2,0.5405405405405406,1133.1486486486488,0.8536585365853658,2405.9024390243903,0.47058823529411764,1103.7254901960785,0.7333333333333333,2827.233333333333,0.35294117647058826,1071.8823529411766,0.4,2915.0666666666666,0.2647058823529412,1094.4411764705883,0.5714285714285714,2483.285714285714,0.10638297872340426,1009.3404255319149,0.05555555555555555,1900.0555555555557,0.06666666666666667,1024.8444444444444,0.14285714285714285,2191.785714285714
136,kill his friend's pet dog for food,immoral,6,4.608695652173913,4.388888888888889,4.1,0.4444444444444444,1115.486111111111,0.7450980392156863,2395.549019607843,0.5454545454545454,1139.8363636363636,0.6176470588235294,3168.764705882353,0.24242424242424243,1030.1515151515152,0.5294117647058824,2638.235294117647,0.12903225806451613,975.2258064516129,0.4375,2229.125,0.06666666666666667,970.6888888888889,0.21428571428571427,2315.5714285714284,0.06382978723404255,1002.2765957446809,0.14285714285714285,8205.642857142857
137,find thermal vent to keep warm,improbable,6,4.521739130434782,1.3333333333333333,3.35,0.6307692307692307,1202.0923076923077,0.582089552238806,2670.208955223881,0.6666666666666666,1228.6363636363637,0.6470588235294118,2735.294117647059,0.5517241379310345,1171.6896551724137,0.5454545454545454,2840.590909090909,0.76,1147.8,0.5454545454545454,2564.8636363636365,0.7575757575757576,1155.5757575757575,0.4642857142857143,2419.964285714286,0.6818181818181818,1182.5454545454545,0.6153846153846154,2741.7179487179487
138,find stream showing the path out,improbable,6,2.6956521739130435,1.0555555555555556,2.15,0.8870967741935484,1152.6451612903227,0.9310344827586207,2948.1724137931033,0.9166666666666666,1178.138888888889,0.8387096774193549,2956.1290322580644,0.78125,1230.8125,0.9047619047619048,3433.2380952380954,0.8461538461538461,1164.8076923076924,0.9411764705882353,2690.294117647059,0.8235294117647058,1130.2058823529412,0.5806451612903226,2947.967741935484,0.9024390243902439,1133.0243902439024,0.813953488372093,2763.5813953488373
139,meet a former expedition guide,improbable,6,4.521739130434782,1.6111111111111112,2.95,0.6515151515151515,1176.0151515151515,0.6666666666666666,2573.126984126984,0.6896551724137931,1206.7586206896551,0.6923076923076923,2822.5,0.5454545454545454,1171.3939393939395,0.5909090909090909,2205.9545454545455,0.56,1111.68,0.25,2463.0625,0.4166666666666667,1187.0277777777778,0.3333333333333333,2464.5925925925926,0.6,1156.575,0.4418604651162791,2989.5348837209303
140,find an abandoned bear cave,improbable,6,3.9130434782608696,1.7777777777777777,3.55,0.6349206349206349,1180.0,0.8983050847457628,2390.9661016949153,0.5277777777777778,1196.611111111111,0.8461538461538461,2863.5384615384614,0.5357142857142857,1167.9642857142858,0.7272727272727273,2524.2272727272725,0.5185185185185185,1182.148148148148,0.55,2356.85,0.35,1169.425,0.2777777777777778,2230.3333333333335,0.38095238095238093,1167.7857142857142,0.42105263157894735,2619.9736842105262
141,go hunting for water buffalo,irrational,6,4.304347826086956,2.4444444444444446,4.1,0.59375,1111.859375,0.48,2663.18,0.6842105263157895,1043.7368421052631,0.48484848484848486,2963.7272727272725,0.47619047619047616,1124.2380952380952,0.45,2781.7,0.5238095238095238,1069.142857142857,0.2916666666666667,3716.25,0.37254901960784315,1097.862745098039,0.375,2629.9583333333335,0.35135135135135137,1110.8648648648648,0.2692307692307692,2536.230769230769
142,eat random berries and leaves,irrational,6,2.608695652173913,1.7777777777777777,3.25,0.7878787878787878,1062.2272727272727,0.9166666666666666,2537.3055555555557,0.8636363636363636,1081.6363636363637,0.8214285714285714,2193.6785714285716,0.875,1088.1875,0.5384615384615384,2229.3846153846152,0.6818181818181818,1056.8181818181818,0.46153846153846156,2913.846153846154,0.46938775510204084,1097.0204081632653,0.05263157894736842,2123.5263157894738,0.5757575757575758,1143.878787878788,0.3076923076923077,2406.0384615384614
143,each venture off independently,irrational,6,4.304347826086956,2.5,4.2,0.5471698113207547,1166.8301886792453,0.9107142857142857,2604.9285714285716,0.6585365853658537,1060.341463414634,0.6666666666666666,2487.595238095238,0.6111111111111112,1076.7777777777778,0.5384615384615384,2511.923076923077,0.5,1080.2272727272727,0.39285714285714285,2697.1428571428573,0.16666666666666666,1069.1666666666667,0.047619047619047616,2135.5238095238096,0.2571428571428571,1077.8857142857144,0.09090909090909091,2510.681818181818
144,eat all their food immediately,irrational,6,4.565217391304348,3.7777777777777777,4.6,0.8125,1136.4375,0.8478260869565217,2146.4565217391305,0.6578947368421053,1060.8157894736842,0.625,2235.25,0.6,1124.65,0.5,2192.25,0.6190476190476191,1112.904761904762,0.3157894736842105,1934.4736842105262,0.22641509433962265,1104.9056603773586,0.13333333333333333,2391.0666666666666,0.23529411764705882,1080.7058823529412,0.0625,1941.5625
177, steal your favorite sculpture.,immoral,7,,,,0.4074074074074074,1051.6913580246915,0.46511627906976744,3461.767441860465,0.29545454545454547,1082.9318181818182,0.21052631578947367,2299.4736842105262,0.11363636363636363,976.0227272727273,0.36363636363636365,2056.090909090909,0.08695652173913043,980.9565217391304,0.3333333333333333,2002.4444444444443,0.0,901.2608695652174,0.0,2688.25,0.045454545454545456,888.9772727272727,0.25,2281.5
178, transform into a very large seal.,impossible,7,,,,0.07142857142857142,1047.4285714285713,0.024390243902439025,2224.487804878049,0.07692307692307693,1079.1025641025642,0.14285714285714285,2345.6190476190477,0.0,1054.111111111111,0.0,2803.8888888888887,0.021739130434782608,984.5869565217391,0.1111111111111111,2143.1111111111113,0.02127659574468085,1010.8936170212766,0.0,2177.0833333333335,0.02564102564102564,969.0512820512821,0.0,2135.1111111111113
179, teleport back to your apartment.,impossible,7,,,,0.03488372093023256,982.9418604651163,0.11538461538461539,1977.0384615384614,0.0,985.4047619047619,0.0,2463.909090909091,0.06666666666666667,912.9555555555555,0.0,2764.3333333333335,0.0,892.7777777777778,0.0,1794.75,0.0,888.063829787234,0.0,2609.5,0.023255813953488372,915.1162790697674,0.0,3152.0
180, break the arm of a security guard.,immoral,7,,,,0.4367816091954023,1056.3563218390805,0.6,2525.02,0.37209302325581395,1065.0232558139535,0.47368421052631576,2623.157894736842,0.1702127659574468,993.7021276595744,0.375,2302.125,0.09302325581395349,930.2325581395348,0.0,2056.8571428571427,0.021739130434782608,916.5434782608696,0.0,2640.4444444444443,0.024390243902439025,889.439024390244,0.0,3001.3333333333335
181, throw an exhibit out the window.,immoral,7,,,,0.3875,1071.4375,0.42857142857142855,2742.3809523809523,0.275,1081.975,0.29411764705882354,2506.1176470588234,0.16666666666666666,1039.857142857143,0.2857142857142857,2078.1428571428573,0.13043478260869565,994.0217391304348,0.15384615384615385,2500.076923076923,0.0,1007.1333333333333,0.0,2303.0,0.046511627906976744,951.7441860465116,0.0,1876.7777777777778
182, discuss an exhibit with a friend.,ordinary,7,,,,0.872093023255814,1030.2674418604652,0.9444444444444444,2168.6666666666665,0.8095238095238095,1037.595238095238,0.8823529411764706,2442.0,0.8913043478260869,1010.7608695652174,1.0,2046.6666666666667,0.9130434782608695,1009.7391304347826,1.0,1873.9285714285713,0.7450980392156863,1052.0588235294117,0.9,3902.5,0.9285714285714286,1023.7857142857143,0.9333333333333333,1858.4
183, admire your favorite painting.,ordinary,7,,,,0.9438202247191011,947.314606741573,0.9642857142857143,3439.464285714286,0.9,980.875,1.0,1986.0833333333333,0.9795918367346939,998.2448979591836,1.0,2787.8888888888887,0.9047619047619048,962.952380952381,1.0,1860.8333333333333,0.8775510204081632,969.5510204081633,0.9166666666666666,2109.9166666666665,0.9318181818181818,990.5,0.8571428571428571,2035.857142857143
184, read the placard by an exhibit.,ordinary,7,,,,0.9024390243902439,1143.4024390243903,0.9642857142857143,2358.375,0.875,1090.225,0.9090909090909091,2250.409090909091,0.8636363636363636,1088.159090909091,1.0,2494.5454545454545,0.926829268292683,1122.0975609756097,0.9375,2358.0625,0.7317073170731707,1126.658536585366,0.8888888888888888,2426.1111111111113,0.7317073170731707,1080.2439024390244,0.9375,2393.0
185, ignore the guard and bring your bag.,flouting,7,,,,0.6266666666666667,1151.12,0.7534246575342466,2667.794520547945,0.5882352941176471,1148.4117647058824,0.4482758620689655,2355.5862068965516,0.3333333333333333,1095.5833333333333,0.35,2239.95,0.3488372093023256,1078.046511627907,0.4,2659.72,0.044444444444444446,1098.2888888888888,0.1875,2389.875,0.07894736842105263,1085.0,0.047619047619047616,2561.2380952380954
186, rest on a bench for a moment.,ordinary,7,,,,0.9397590361445783,1083.3253012048192,0.9555555555555556,2486.8,0.9302325581395349,1003.6744186046511,0.8571428571428571,2111.0714285714284,0.7021276595744681,1061.0,1.0,1902.2,0.813953488372093,968.9767441860465,1.0,2522.25,0.8888888888888888,1043.2888888888888,0.7857142857142857,2450.9285714285716,0.825,989.85,0.8,2634.133333333333
187, stand on a bench for a better view.,flouting,7,,,,0.8953488372093024,1112.593023255814,0.921875,2411.015625,0.717948717948718,1155.1025641025642,0.7777777777777778,2497.6296296296296,0.7333333333333333,1154.3333333333333,0.55,2538.65,0.625,1063.05,0.5294117647058824,2169.8823529411766,0.375,1109.7291666666667,0.13043478260869565,2506.7391304347825,0.18421052631578946,1063.0263157894738,0.2,2344.15
188, secretly adjust a painting.,flouting,7,,,,0.6578947368421053,1105.842105263158,0.75,2345.6323529411766,0.6923076923076923,1112.6153846153845,0.4230769230769231,2645.1153846153848,0.391304347826087,1182.3695652173913,0.34782608695652173,2076.478260869565,0.2,1027.525,0.11764705882352941,2254.529411764706,0.1276595744680851,1144.0212765957447,0.058823529411764705,2395.8823529411766,0.1951219512195122,1034.9024390243903,0.0,1843.4
