condition2,trialNo,target,condition1,mRating_irrational,mRating_improbable,mRating_immoral,mRating_abnormal,mRating_goodness,poss_resp_sp,poss_RT_sp,poss_resp_rf,poss_RT_rf,could_resp_sp,could_RT_sp,could_resp_rf,could_RT_rf,may_resp_sp,may_RT_sp,may_resp_rf,may_RT_rf,might_resp_sp,might_RT_sp,might_resp_rf,might_RT_rf,ought_resp_sp,ought_RT_sp,ought_resp_rf,ought_RT_rf,should_resp_sp,should_RT_sp,should_resp_rf,should_RT_rf
4,79,be allowed in just this once,possible,3.105263158,3.217391304,4.055555556,,,0.849246231,1120.547739,0.796992481,2306.796992,0.778625954,1141.717557,0.758241758,2576,0.721518987,1077.139241,0.785714286,2610.547619,0.765432099,1096.777778,0.607843137,2595.254902,0.555555556,1145.460317,0.430379747,2457.291139,0.613445378,1107.403361,0.493975904,2337.024096
4,80,renew her gym membership,possible,4.6,1.652173913,4.833333333,,,0.945945946,935.7567568,0.958333333,2216.083333,0.958041958,949.9090909,0.939393939,2285.272727,0.908045977,938.5747126,0.857142857,2544.52381,0.928571429,919.2857143,1,4142.777778,0.925675676,962.9662162,0.772727273,2181.636364,0.984848485,921.1136364,0.958333333,2505.208333
4,81,turn invisible and go in,impossible,1,4.947368421,2.2,,,0.049773756,946.9140271,0.081632653,2410.530612,0.044776119,951.3656716,0.028571429,2376.371429,0.044444444,908.8,0,2152.3,0.057471264,902.7701149,0.0625,2961.5,0.106382979,941.212766,0.111111111,2092.111111,0.053435115,919.6412214,0.043478261,2124.478261
4,82,wish all gyms to be free forever,impossible,1.631578947,3.608695652,4.4,,,0.315217391,1165.722826,0.445054945,2684.252747,0.256410256,1191.461538,0.490909091,2774.618182,0.291139241,1153.78481,0.590163934,2305.852459,0.282051282,1143.089744,0.362318841,2660.333333,0.204724409,1117.401575,0.234567901,2511.111111,0.245614035,1132.131579,0.26744186,2357.244186
4,83,renew her membership by blinking,impossible,1.055555556,4.476190476,4,,,0.348258706,1158.333333,0.033898305,2060.254237,0.5,1133.880952,0.047058824,2132.223529,0.353658537,1151.170732,0.095238095,2118.619048,0.444444444,1121.222222,0.041666667,2503.541667,0.419847328,1116.694656,0.111111111,2093.84127,0.46031746,1114.706349,0,2048.405797
4,84,turn her hat into a gym pass,impossible,1,4.65,3,,,0.095238095,1109.481481,0.050724638,2563.362319,0.091666667,1149.683333,0.012195122,2242.670732,0.0625,1081,0.078947368,2305.473684,0.153846154,1098.358974,0.022727273,2554.840909,0.090163934,1062.565574,0.095238095,2263.015873,0.057377049,1092.97541,0.019230769,2318.346154
4,85,take someone else's gym card,immoral,1.95,4.304347826,1.388888889,,,0.75,1053.671875,0.666666667,2432.472222,0.675675676,1082.297297,0.407407407,1980.37037,0.705882353,1085,0.384615385,2203,0.363636364,1126.045455,0.307692308,2475.307692,0.230769231,1073.442308,0.181818182,2220.727273,0.285714286,1079.857143,0.176470588,2418.823529
4,86,claim she left her wallet inside,immoral,2.8,3.636363636,1.944444444,,,0.85483871,1171.193548,0.779661017,2300.322034,0.722222222,1218.833333,0.555555556,2707.416667,0.692307692,1180.769231,0.541666667,2708.583333,0.636363636,1137.363636,0.518518519,2604.666667,0.347826087,1182.043478,0.192307692,2398.961538,0.28125,1249.1875,0.137931034,2706.37931
4,87,sneak past the gym attendant,immoral,2.65,3.913043478,1.666666667,,,0.712121212,1060.151515,0.705882353,2422.117647,0.7,1047.1,0.631578947,2185.368421,0.571428571,1046.380952,0.583333333,2294,0.565217391,1138.086957,0.411764706,2619.235294,0.16,1073.18,0.307692308,2130.615385,0.212121212,1129.393939,0,1861.125
4,88,go in the back door without paying,immoral,2.4,4.045454545,1.444444444,,,0.754385965,1231.701754,0.725490196,2573.019608,0.702702703,1224.540541,0.6,2591.525,0.5,1246.944444,0.695652174,2452.043478,0.545454545,1198.318182,0.366666667,2510.733333,0.214285714,1185.357143,0.137931034,2603.931034,0.322580645,1261.870968,0.074074074,2262.259259
4,89,learn the gym stopped checking IDs,improbable,2.947368421,4.434782609,4.294117647,,,0.509433962,1346.641509,0.746478873,2686.507042,0.5,1287.75,0.666666667,2730.428571,0.428571429,1265.107143,0.565217391,2567.521739,0.333333333,1199.583333,0.4,2948.52,0.307692308,1181.666667,0.216216216,3468.216216,0.157894737,1203.894737,0.285714286,3151.107143
4,90,receive a free lifetime membership,improbable,2.222222222,4.826086957,4.529411765,,,0.608108108,1116.067568,0.479166667,2426.8125,0.54,1185.54,0.5,2660.8125,0.34375,1169.75,0.153846154,2838.692308,0.433333333,1048.1,0.214285714,2396.428571,0.543478261,1106.195652,0.423076923,2451.692308,0.510204082,1147.918367,0.384615385,2947.538462
4,91,find a one-day pass in purse,improbable,3.736842105,4.045454545,4.611111111,,,0.8,1146.266667,0.7,2372.14,0.795918367,1182.346939,0.771428571,2868.428571,0.65625,1115.21875,0.666666667,2319,0.766666667,1127.333333,0.636363636,2397.272727,0.581395349,1148.255814,0.741935484,2506.967742,0.681818182,1127.863636,0.84,2425.08
4,92,discover the gym is free today,improbable,3.526315789,4.565217391,4.777777778,,,0.710526316,1168.723684,0.704545455,2182.909091,0.568627451,1157.843137,0.735294118,2914.205882,0.515151515,1156.393939,0.555555556,2161.277778,0.689655172,1173.62069,0.3,2704.4,0.444444444,1123.361111,0.533333333,2478.8,0.571428571,1193.190476,0.48,2411.96
4,93,decide to never exercise again,irrational,1.5,4.782608696,3.666666667,,,0.657142857,1181.742857,0.88372093,2542.162791,0.571428571,1176.942857,0.791666667,2240.416667,0.387096774,1085.258065,0.461538462,1958.923077,0.416666667,1116.625,0.214285714,2096.642857,0.15,1122.4,0.111111111,1903.444444,0.265306122,1073.469388,0.052631579,1892.421053
4,94,try again in three minutes,irrational,1.7,4.523809524,3.5,,,0.716666667,1104.016667,0.534883721,2453.27907,0.567567568,1118.810811,0.181818182,3063.090909,0.379310345,1136,0.333333333,2141.333333,0.615384615,1106.307692,0.2,2763.1,0.263157895,1111.263158,0.266666667,2405.4,0.302325581,1002.976744,0.1,2026.05
4,95,complain in a foreign language,irrational,1.45,4.590909091,3.235294118,,,0.382352941,1143.397059,0.723404255,2345.404255,0.394736842,1089.078947,0.48,2462,0.21875,1093.15625,0.384615385,2105.384615,0.172413793,1061.413793,0,2012.857143,0.022222222,1011.533333,0.090909091,2035.454545,0.081632653,1016.204082,0,1925.75
4,96,run back and forth across lobby,irrational,1.65,4.782608696,3.8125,,,0.6875,1223.890625,0.80952381,2418.904762,0.647058824,1237.647059,0.580645161,2889.967742,0.285714286,1099.142857,0.375,2375.916667,0.115384615,1223.538462,0.176470588,2171.411765,0.128205128,1235.769231,0.208333333,2079,0.212765957,1135.319149,0.125,2244.96875
5,97,run home to get her homework,possible,3.5,2.636363636,4.5,,,0.861111111,1049.587963,0.803921569,2302.647059,0.882352941,1075.830882,0.774193548,2498.758065,0.847058824,1130.635294,0.692307692,2946.282051,0.839506173,1058.283951,0.813953488,2026.697674,0.759124088,1091.912409,0.692307692,2607.553846,0.829457364,1071.511628,0.62745098,2789.058824
5,98,bring in her homework tomorrow,possible,4.1,1.826086957,4.611111111,,,0.940092166,1035.9447,0.957446809,2277.276596,0.889705882,993.1617647,0.943661972,2503.605634,0.879518072,1040.819277,0.9,2366.666667,0.962025316,1035.708861,0.971428571,2249.6,0.871428571,1068.321429,0.872727273,2065.563636,0.9,1026.569231,0.980392157,2547.019608
5,99,ask for an extra-credit assignment,possible,4.1,2.565217391,4.888888889,,,0.897674419,1073.637209,0.913461538,2173.5,0.887218045,1060.556391,0.902777778,2904.222222,0.895348837,1058.383721,0.833333333,2522.133333,0.848101266,1051.556962,0.882352941,2278.862745,0.757575758,1092.833333,0.765625,2426.046875,0.751937984,1053.744186,0.820895522,2280.402985
5,100,ask her mom what she should do,possible,4.1,2.391304348,4.944444444,,,0.936073059,1064.593607,0.866666667,2506.047619,0.8828125,1029.601563,0.881578947,2396.447368,0.821428571,1063.702381,0.783783784,2003.054054,0.857142857,1006.178571,0.659090909,2603.818182,0.791044776,1061.402985,0.791044776,2413.38806,0.834645669,1042.590551,0.639344262,2647.770492
5,101,explain what happened to her teacher,possible,4.75,1.434782609,4.944444444,,,0.931506849,986.9269406,0.953125,2370.09375,0.969465649,988.0076336,0.955555556,2636.622222,0.886363636,1006.215909,1,2360.538462,0.928571429,963.047619,0.916666667,2964.583333,0.887323944,996.4225352,0.864864865,2141.378378,0.921875,993.515625,1,3426.542857
5,102,quickly redo the homework assignment,possible,3.65,2.565217391,4.666666667,,,0.877934272,1083.676056,0.85106383,2339.340426,0.901515152,1111,0.865671642,2196.895522,0.802469136,1076.975309,0.939393939,2505.393939,0.819277108,1093.783133,0.842105263,2332.315789,0.841726619,1086.942446,0.666666667,2439.652174,0.832,1103.776,0.76119403,2423.089552
5,103,ask her mom to bring the homework,possible,4.55,2,5,,,0.96713615,1017.042254,0.971014493,2044.057971,0.934306569,1015.839416,0.954545455,2219.340909,0.904761905,1015.607143,0.909090909,2567.772727,0.951807229,984.4939759,0.965517241,2154.724138,0.88028169,1002.978873,0.888888889,2074.194444,0.891472868,988.1162791,0.914285714,2726.257143
5,104,have her parents call the teacher,possible,3.8,2.913043478,4.333333333,,,0.941747573,1088.252427,0.92173913,2217.147826,0.959016393,1090.565574,0.878378378,2289.378378,0.865853659,1114.134146,0.860465116,2703.651163,0.914634146,1083.780488,0.865384615,2425.519231,0.801526718,1128.740458,0.76056338,2461.380282,0.824,1096.752,0.75,2257.191176
5,105,have her homework teleported,impossible,1,4.9,4.25,,,0.169811321,1104.764151,0.042857143,2039.771429,0.161764706,1114.264706,0.01754386,1937.824561,0.148148148,1097.148148,0,1884.47619,0.075949367,1100.797468,0.033333333,2049.3,0.188811189,1110.237762,0.170731707,1974.292683,0.112,1072.952,0.088888889,2496.266667
5,106,remind herself yesterday evening,impossible,1.722222222,4.15,4.2,,,0.480662983,1201.359116,0.155440415,2577.393782,0.371428571,1218.685714,0.140625,2699.90625,0.338028169,1151.802817,0.209677419,2742.225806,0.305555556,1210.125,0.162162162,3650.513514,0.41025641,1166.162393,0.244680851,2707.553191,0.347457627,1180.372881,0.18627451,2489.813725
5,107,turn in several socks instead,impossible,1.1,4.904761905,2.307692308,,,0.123762376,1143.074257,0.206349206,2504.079365,0.091603053,1123.557252,0.130434783,2353.028986,0.153846154,1105.769231,0.128205128,2356.717949,0.135802469,1080.975309,0,2353.714286,0.119402985,1070.970149,0.102564103,2112.794872,0.032,1047.68,0.065217391,2223.434783
5,108,erase the teacher's memory,impossible,1.052631579,4.9,1.25,,,0.076923077,1039.633484,0.01754386,1937.052632,0.051470588,1041.558824,0.028571429,2197.771429,0.090909091,1016.784091,0,1829.692308,0.05952381,1001.738095,0.0625,1980.8125,0.118055556,1012.479167,0.172413793,2083.137931,0.062015504,973.1860465,0.041666667,2024.291667
5,109,quickly copy someone's homework,immoral,2.3,3.173913043,1.722222222,,,0.808219178,1082.123288,0.777777778,2842.416667,0.761904762,1094.238095,0.75,2676.55,0.696969697,1048.060606,0.533333333,2439.933333,0.653846154,1140.961538,0.692307692,2426.461538,0.238095238,1063,0.384615385,1989.615385,0.217391304,1074.73913,0.238095238,2191.809524
5,110,put her name on a friend's homework,immoral,1.894736842,4.260869565,1.222222222,,,0.671875,1164.21875,0.787878788,2263.984848,0.666666667,1094.666667,0.625,2533,0.413793103,1060.310345,0.411764706,2945.058824,0.5,1089,0.125,2277.6875,0.119047619,1100.97619,0.125,2740.1875,0.1875,1116.0625,0.166666667,3266.958333
5,111,forge an excuse note,immoral,2.55,3.652173913,1.888888889,,,0.734375,1138.015625,0.877192982,2156.561404,0.648648649,1174.864865,0.962962963,2779.296296,0.516129032,1109.580645,0.52173913,2441.826087,0.481481481,1192.444444,0.4375,2542.25,0.195121951,1109.658537,0.25,2103.4375,0.260869565,1122.434783,0.129032258,2461.16129
5,112,lie about being sick to go home,immoral,2.95,3.217391304,1.833333333,,,0.692307692,1135.153846,0.818181818,2477.163636,0.666666667,1168.615385,0.9,2597.8,0.470588235,1123.617647,0.666666667,2604.555556,0.347826087,1068,0.588235294,6524.411765,0.219512195,1053.804878,0.277777778,3315.166667,0.166666667,1027.645833,0.235294118,2367.352941
5,113,discover her teacher is absent,improbable,3.222222222,4.130434783,4.777777778,,,0.5625,1175.609375,0.844444444,2166.222222,0.444444444,1102.361111,0.825,2419.625,0.3125,1147.1875,0.636363636,1982.727273,0.473684211,1125.947368,0.615384615,2469.653846,0.255319149,1166.978723,0.285714286,2477.809524,0.129032258,1098.516129,0.2,2756.771429
5,114,learn school is canceled today,improbable,3,4.434782609,4.9375,,,0.540983607,1199.196721,0.698113208,2653.754717,0.41025641,1140.282051,0.638888889,2857.361111,0.4,1126.866667,0.466666667,2165.4,0.5,1147.909091,0.375,2747.25,0.234042553,1164.06383,0.318181818,2445.454545,0.1875,1087.15625,0.086956522,2285.043478
5,115,remember she has an extra copy,improbable,3.35,4.304347826,4.888888889,,,0.777777778,1151.984127,0.75,2418.115385,0.771428571,1135.314286,0.833333333,2514.222222,0.6,1095.266667,0.7,2689.65,0.636363636,1088.5,0.653846154,2503.153846,0.674418605,1157.465116,0.583333333,2618.666667,0.666666667,1061.444444,0.62962963,2777.518519
5,116,be given an A by mistake,improbable,2.166666667,4.652173913,3.294117647,,,0.580645161,1207.209677,0.745454545,2660.963636,0.457142857,1148.942857,0.47826087,2421.76087,0.466666667,1072.133333,0.380952381,2169.238095,0.217391304,1150.304348,0.380952381,2603.952381,0.208333333,1117.916667,0.166666667,2162.166667,0.205882353,1130.117647,0.074074074,2197.555556
5,117,ask her mom to FedEx the homework,irrational,1.6,4.772727273,4.071428571,,,0.373333333,1178.64,0.404255319,2222.93617,0.31372549,1179.392157,0.382352941,2565.588235,0.1875,1168.375,0.214285714,2483.714286,0.15625,1095.46875,0.090909091,3285.181818,0.288888889,1070.555556,0.2,2020.066667,0.19047619,1119.52381,0.1875,2262.5625
5,118,look under the lunchroom tables,irrational,1.55,4.173913043,4.545454545,,,0.416666667,1158.319444,0.617021277,2446.893617,0.265306122,1131.55102,0.392857143,3023.071429,0.28125,1060.84375,0.2,2270.2,0.137931034,1082.206897,0.083333333,2568.416667,0.085106383,1064.021277,0.125,2702,0.133333333,1084.733333,0,2409.941176
5,119,turn in a completely blank page,irrational,1.4,4.590909091,2.642857143,,,0.338461538,1151.338462,0.617021277,2423.446809,0.37254902,1111.647059,0.555555556,3072.259259,0.181818182,1136.69697,0.066666667,3109.266667,0.322580645,1130.967742,0.153846154,2095.153846,0.088888889,1044.511111,0,1841.5,0.044444444,1075.822222,0.142857143,2966.428571
5,120,turn in last week's homework again,irrational,1.4,4.333333333,2.1875,,,0.463768116,1189.550725,0.483333333,2254.383333,0.346938776,1176.897959,0.342857143,2687.542857,0.375,1140.75,0.35,2367.35,0.266666667,1158.9,0.176470588,2201.705882,0.333333333,1051.644444,0.157894737,2221.736842,0.195121951,1125.365854,0.095238095,2236.333333
6,121,stay put and wait for help,possible,4,2.47826087,4.888888889,,,0.940639269,1039.876712,0.929411765,2161.6,0.911764706,1065.889706,0.96875,2200.78125,0.823529412,1053.941176,0.939393939,2269.333333,0.9375,1053.625,0.934782609,2333.369565,0.885496183,1074.305344,0.765625,2387.328125,0.84,1093.808,0.739130435,2678.391304
6,122,follow a river out of the wilderness,possible,4.05,2.565217391,4.777777778,,,0.886699507,1107.231527,0.933333333,2418.148148,0.876923077,1136.576923,0.865168539,2492.865169,0.902439024,1093.341463,0.959183673,2439.367347,0.855263158,1068.092105,0.907407407,2783.166667,0.798449612,1156.286822,0.689655172,2757.448276,0.844262295,1135.221311,0.8125,2765.8375
6,123,alert rescuers with emergency flares,possible,4.5,1.956521739,4.666666667,,,0.946078431,1135.186275,0.935483871,2221.524194,0.921259843,1126.456693,0.974025974,2250.233766,0.888888889,1101.580247,0.944444444,2026.722222,0.959459459,1079.77027,0.960784314,2095.215686,0.867647059,1152.889706,0.898550725,2040.246377,0.941666667,1120.6,0.956521739,2015.913043
6,124,find a river for fresh water and fish,possible,4.5,2.217391304,4.777777778,,,0.938461538,1096.712821,0.965277778,2305.826389,0.9296875,1090.421875,0.975,2514.225,0.860759494,1091.481013,1,2449.357143,0.91025641,1076.910256,0.948275862,2604.189655,0.875,1110.070313,0.921052632,3019.5,0.913043478,1131.704348,0.965116279,3380.627907
6,125,get more food by hunting and fishing,possible,4.6,2.090909091,4.722222222,,,0.923444976,1103.645933,0.962264151,2346.330189,0.959349593,1098.869919,0.966101695,2227.033898,0.902439024,1109.52439,0.970588235,2229.264706,0.902439024,1098.841463,0.875,2118.708333,0.895522388,1102.567164,0.920634921,2991,0.868852459,1113.336066,0.927536232,2825.782609
6,126,build a large fire to alert rescuers,possible,4.4,2.391304348,4.611111111,,,0.940298507,1135.368159,0.938461538,2364.084615,0.886363636,1118.628788,0.9875,2233.975,0.841463415,1108.792683,0.95,2168.575,0.935064935,1103.675325,0.962962963,2209.648148,0.854961832,1091.312977,0.76,2402.773333,0.848739496,1123.739496,0.920634921,2616.47619
6,127,create a shelter to stay warm,possible,4.45,1.826086957,4.777777778,,,0.944186047,1027.651163,0.957142857,2104.828571,0.936170213,1014.964539,0.981818182,2202.418182,0.931034483,1052.241379,1,2109.5,0.962025316,968.5316456,0.958333333,2102.75,0.903703704,988.0222222,0.894736842,2276.842105,0.955223881,1009.776119,1,1992.432432
6,128,be found by the rescue crew,possible,4.4,2.434782609,4.882352941,,,0.903669725,989.6788991,0.950617284,2215.37037,0.926470588,990.5220588,0.918918919,2103.351351,0.909090909,1014.295455,0.931034483,2016.586207,0.963414634,1006.292683,0.965517241,2212.275862,0.906976744,1052.906977,0.901960784,2552.803922,0.932773109,1072.142857,0.981818182,2293.890909
6,129,use his mind to keep everyone warm,impossible,1.368421053,4.666666667,3.571428571,,,0.31840796,1166.666667,0.067567568,2296.189189,0.285714286,1203.411765,0.077777778,2885.877778,0.228915663,1126.301205,0.038461538,2123.923077,0.386666667,1185.173333,0.092307692,2443.630769,0.403225806,1147.516129,0.109589041,2657.027397,0.267857143,1164.928571,0.120481928,2453.963855
6,130,make new jackets from pine trees,impossible,1.35,4.409090909,4.846153846,,,0.283236994,1202.768786,0.156565657,2942.055556,0.321428571,1238.401786,0.205128205,2905.401709,0.25,1195.578125,0.136986301,2488.931507,0.197183099,1210.28169,0.152777778,2517.347222,0.308333333,1220.033333,0.204545455,2600.477273,0.266666667,1200.228571,0.148148148,2662.194444
6,131,alert airplanes overhead  by yelling,impossible,1.6,4,4.8,,,0.608465608,1178.047619,0.301675978,2520.782123,0.588235294,1161.302521,0.245283019,2812.509434,0.513888889,1144.194444,0.322033898,2359.050847,0.653333333,1168.56,0.333333333,2613.063492,0.569105691,1164.878049,0.284090909,2407.159091,0.661157025,1158.545455,0.265957447,2333.308511
6,132,grind up rocks for food and water,impossible,1.2,4.842105263,4,,,0.242424242,1157.929293,0.12195122,2624.743902,0.247863248,1147.102564,0.028301887,2341.462264,0.164383562,1137.273973,0.098360656,2300.147541,0.282051282,1139,0.06557377,2593.491803,0.18852459,1156.467213,0.128205128,2282.858974,0.190082645,1162.933884,0.044444444,2353.722222
6,133,secretly take his friends' food,immoral,2.2,3.826086957,1.333333333,,,0.743243243,1162.162162,0.789473684,2019.526316,0.592592593,1160.981481,0.733333333,2328.7,0.566666667,1120.966667,0.7,2092,0.451612903,1098.580645,0.368421053,2170.263158,0.166666667,1046.928571,0.111111111,2180.666667,0.155555556,1064.977778,0.142857143,2111
6,134,leave the weakest people behind,immoral,2.4,4.391304348,2,,,0.675675676,1194.581081,0.88372093,2272.302326,0.519230769,1192.653846,0.78125,2355.375,0.545454545,1118,0.571428571,2335.571429,0.225806452,1122.516129,0.444444444,2177.666667,0.113636364,1120.613636,0.055555556,2662.666667,0.023809524,1129.833333,0.2,2203.8
6,135,rob other hikers they meet,immoral,1.8,4.666666667,1.277777778,,,0.540540541,1133.148649,0.853658537,2405.902439,0.470588235,1103.72549,0.733333333,2827.233333,0.352941176,1071.882353,0.4,2915.066667,0.264705882,1094.441176,0.571428571,2483.285714,0.106382979,1009.340426,0.055555556,1900.055556,0.066666667,1024.844444,0.142857143,2191.785714
6,136,kill his friend's pet dog for food,immoral,1.9,4.608695652,1.705882353,,,0.444444444,1115.486111,0.745098039,2395.54902,0.545454545,1139.836364,0.617647059,3168.764706,0.242424242,1030.151515,0.529411765,2638.235294,0.129032258,975.2258065,0.4375,2229.125,0.066666667,970.6888889,0.214285714,2315.571429,0.063829787,1002.276596,0.142857143,8205.642857
6,137,find thermal vent to keep warm,improbable,2.65,4.52173913,4.666666667,,,0.630769231,1202.092308,0.582089552,2670.208955,0.666666667,1228.636364,0.647058824,2735.294118,0.551724138,1171.689655,0.545454545,2840.590909,0.76,1147.8,0.545454545,2564.863636,0.757575758,1155.575758,0.464285714,2419.964286,0.681818182,1182.545455,0.615384615,2741.717949
6,138,find stream showing the path out,improbable,3.85,2.695652174,4.944444444,,,0.887096774,1152.645161,0.931034483,2948.172414,0.916666667,1178.138889,0.838709677,2956.129032,0.78125,1230.8125,0.904761905,3433.238095,0.846153846,1164.807692,0.941176471,2690.294118,0.823529412,1130.205882,0.580645161,2947.967742,0.902439024,1133.02439,0.813953488,2763.581395
6,139,meet a former expedition guide,improbable,3.210526316,4.52173913,4.647058824,,,0.651515152,1176.015152,0.666666667,2573.126984,0.689655172,1206.758621,0.692307692,2822.5,0.545454545,1171.393939,0.590909091,2205.954545,0.56,1111.68,0.25,2463.0625,0.416666667,1187.027778,0.333333333,2464.592593,0.6,1156.575,0.441860465,2989.534884
6,140,find an abandoned bear cave,improbable,2.45,3.913043478,4.75,,,0.634920635,1180,0.898305085,2390.966102,0.527777778,1196.611111,0.846153846,2863.538462,0.535714286,1167.964286,0.727272727,2524.227273,0.518518519,1182.148148,0.55,2356.85,0.35,1169.425,0.277777778,2230.333333,0.380952381,1167.785714,0.421052632,2619.973684
6,141,go hunting for water buffalo,irrational,1.9,4.227272727,4.266666667,,,0.59375,1111.859375,0.48,2663.18,0.684210526,1043.736842,0.484848485,2963.727273,0.476190476,1124.238095,0.45,2781.7,0.523809524,1069.142857,0.291666667,3716.25,0.37254902,1097.862745,0.375,2629.958333,0.351351351,1110.864865,0.269230769,2536.230769
6,142,eat random berries and leaves,irrational,2.75,2.608695652,4.222222222,,,0.787878788,1062.227273,0.916666667,2537.305556,0.863636364,1081.636364,0.821428571,2193.678571,0.875,1088.1875,0.538461538,2229.384615,0.681818182,1056.818182,0.461538462,2913.846154,0.469387755,1097.020408,0.052631579,2123.526316,0.575757576,1143.878788,0.307692308,2406.038462
6,143,each venture off independently,irrational,1.8,4.304347826,3.5,,,0.547169811,1166.830189,0.910714286,2604.928571,0.658536585,1060.341463,0.666666667,2487.595238,0.611111111,1076.777778,0.538461538,2511.923077,0.5,1080.227273,0.392857143,2697.142857,0.166666667,1069.166667,0.047619048,2135.52381,0.257142857,1077.885714,0.090909091,2510.681818
6,144,eat all their food immediately,irrational,1.4,4.565217391,2.222222222,,,0.8125,1136.4375,0.847826087,2146.456522,0.657894737,1060.815789,0.625,2235.25,0.6,1124.65,0.5,2192.25,0.619047619,1112.904762,0.315789474,1934.473684,0.226415094,1104.90566,0.133333333,2391.066667,0.235294118,1080.705882,0.0625,1941.5625
7,177, steal your favorite sculpture.,immoral,,1.133333333,1,1.206896552,4.4,0.407407407,1051.691358,0.465116279,3461.767442,0.295454545,1082.931818,0.210526316,2299.473684,0.113636364,976.0227273,0.363636364,2056.090909,0.086956522,980.9565217,0.333333333,2002.444444,0,901.2608696,0,2688.25,0.045454545,888.9772727,0.25,2281.5
7,178, transform into a very large seal.,impossible,,1.357142857,1.5,1.6,3.333333333,0.071428571,1047.428571,0.024390244,2224.487805,0.076923077,1079.102564,0.142857143,2345.619048,0,1054.111111,0,2803.888889,0.02173913,984.5869565,0.111111111,2143.111111,0.021276596,1010.893617,0,2177.083333,0.025641026,969.0512821,0,2135.111111
7,179, teleport back to your apartment.,impossible,,1.379310345,3,2.25,2,0.034883721,982.9418605,0.115384615,1977.038462,0,985.4047619,0,2463.909091,0.066666667,912.9555556,0,2764.333333,0,892.7777778,0,1794.75,0,888.0638298,0,2609.5,0.023255814,915.1162791,0,3152
7,180, break the arm of a security guard.,immoral,,1.166666667,1,1.142857143,4.612903226,0.436781609,1056.356322,0.6,2525.02,0.372093023,1065.023256,0.473684211,2623.157895,0.170212766,993.7021277,0.375,2302.125,0.093023256,930.2325581,0,2056.857143,0.02173913,916.5434783,0,2640.444444,0.024390244,889.4390244,0,3001.333333
7,181, throw an exhibit out the window.,immoral,,1.24137931,1.047619048,1.111111111,4.419354839,0.3875,1071.4375,0.428571429,2742.380952,0.275,1081.975,0.294117647,2506.117647,0.166666667,1039.857143,0.285714286,2078.142857,0.130434783,994.0217391,0.153846154,2500.076923,0,1007.133333,0,2303,0.046511628,951.744186,0,1876.777778
7,182, discuss an exhibit with a friend.,ordinary,,3.7,4.545454545,4.620689655,1.677419355,0.872093023,1030.267442,0.944444444,2168.666667,0.80952381,1037.595238,0.882352941,2442,0.891304348,1010.76087,1,2046.666667,0.913043478,1009.73913,1,1873.928571,0.745098039,1052.058824,0.9,3902.5,0.928571429,1023.785714,0.933333333,1858.4
7,183, admire your favorite painting.,ordinary,,4.266666667,4.818181818,4.586206897,1.766666667,0.943820225,947.3146067,0.964285714,3439.464286,0.9,980.875,1,1986.083333,0.979591837,998.244898,1,2787.888889,0.904761905,962.952381,1,1860.833333,0.87755102,969.5510204,0.916666667,2109.916667,0.931818182,990.5,0.857142857,2035.857143
7,184, read the placard by an exhibit.,ordinary,,4.068965517,4.727272727,4.586206897,1.966666667,0.902439024,1143.402439,0.964285714,2358.375,0.875,1090.225,0.909090909,2250.409091,0.863636364,1088.159091,1,2494.545455,0.926829268,1122.097561,0.9375,2358.0625,0.731707317,1126.658537,0.888888889,2426.111111,0.731707317,1080.243902,0.9375,2393
7,185, ignore the guard and bring your bag.,flouting,,1.8,1.681818182,1.379310345,4.033333333,0.626666667,1151.12,0.753424658,2667.794521,0.588235294,1148.411765,0.448275862,2355.586207,0.333333333,1095.583333,0.35,2239.95,0.348837209,1078.046512,0.4,2659.72,0.044444444,1098.288889,0.1875,2389.875,0.078947368,1085,0.047619048,2561.238095
7,186, rest on a bench for a moment.,ordinary,,4.166666667,4.681818182,4.517241379,1.689655172,0.939759036,1083.325301,0.955555556,2486.8,0.930232558,1003.674419,0.857142857,2111.071429,0.70212766,1061,1,1902.2,0.813953488,968.9767442,1,2522.25,0.888888889,1043.288889,0.785714286,2450.928571,0.825,989.85,0.8,2634.133333
7,187, stand on a bench for a better view.,flouting,,2.733333333,2.545454545,1.714285714,2.266666667,0.895348837,1112.593023,0.921875,2411.015625,0.717948718,1155.102564,0.777777778,2497.62963,0.733333333,1154.333333,0.55,2538.65,0.625,1063.05,0.529411765,2169.882353,0.375,1109.729167,0.130434783,2506.73913,0.184210526,1063.026316,0.2,2344.15
7,188, secretly adjust a painting.,flouting,,2.3,2,2.068965517,3.433333333,0.657894737,1105.842105,0.75,2345.632353,0.692307692,1112.615385,0.423076923,2645.115385,0.391304348,1182.369565,0.347826087,2076.478261,0.2,1027.525,0.117647059,2254.529412,0.127659574,1144.021277,0.058823529,2395.882353,0.195121951,1034.902439,0,1843.4
7,189, have a conversation with a painting.,impossible,,1.6,3.6,1.965517241,3,0.725,1054.1375,0.436363636,2491.963636,0.825,1031.75,0.689655172,2421.137931,0.630434783,1137.23913,0.421052632,2355.263158,0.575,1022.55,0.315789474,2151.947368,0.622222222,1079.155556,0.105263158,2914.947368,0.538461538,1049.025641,0.125,2221.083333
